"소재지(시군구)별(1)",소재지(시군구)별(2),2016,2016,2016,2016,2016
"소재지(시군구)별(1)",소재지(시군구)별(2),합계,도시지역,도시지역,비도시지역,비도시지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),비율 (%)
"전라남도",곡성군,547470824,52322721,9.6,495148103,90.4
"전라남도",구례군,443247136,45796316,10.3,397450820,89.7
"전라남도",고흥군,807352468,79166196,9.8,728186272,90.2
"전라남도",보성군,663775388,151656126,22.8,512119262,77.2
"전라남도",화순군,786901643,69817561,8.9,717084082,91.1
"전라남도",장흥군,622466303,189994658,30.5,432471645,69.5
"전라남도",강진군,500947768,50894930,10.2,450052838,89.8
"전라남도",해남군,1015428536,65201525,6.4,950227011,93.6
"전라남도",영암군,604237407,148350477,24.6,455886930,75.4
"전라남도",무안군,449742063,147140650,32.7,302601413,67.3
"전라남도",함평군,392104602,40225348,10.3,351879254,89.7
"전라남도",영광군,475005619,171763612,36.2,303242007,63.8
"전라남도",장성군,518440202,69523524,13.4,448916678,86.6
"전라남도",완도군,396435244,114522217,28.9,281913027,71.1
"전라남도",진도군,440119112,44319317,10.1,395799795,89.9
"전라남도",신안군,655779513,147414561,22.5,508364952,77.5
"경상북도",소계,19031416974,3456826775,18.2,15574590199,81.8
"경상북도",포항시,1130005838,334937102,29.6,795068736,70.4
"경상북도",경주시,1324887910,607151388,45.8,717736522,54.2
"경상북도",김천시,1009243878,117644398,11.7,891599480,88.3
"경상북도",안동시,1521942895,180719752,11.9,1341223143,88.1
"경상북도",구미시,615176509,257486279,41.9,357690230,58.1
"경상북도",영주시,669431111,136400512,20.4,533030599,79.6
"경상북도",영천시,919303470,130489431,14.2,788814039,85.8
"경상북도",상주시,1254799795,153087368,12.2,1101712427,87.8
"경상북도",문경시,911609632,355174989,39.0,556434643,61.0
"경상북도",경산시,411735076,135327565,32.9,276407511,67.1
"경상북도",군위군,614272012,84082040,13.7,530189972,86.3
"경상북도",의성군,1175139720,68773080,5.9,1106366640,94.1
"경상북도",청송군,846059777,82416121,9.7,763643656,90.3
"경상북도",영양군,815634205,130780712,16.0,684853493,84.0
"경상북도",영덕군,741139807,66119984,8.9,675019823,91.1
"경상북도",청도군,693786666,130060189,18.7,563726477,81.3
"경상북도",고령군,384095825,47373131,12.3,336722694,87.7
"경상북도",성주군,616129049,36337608,5.9,579791441,94.1
"경상북도",칠곡군,450933600,140554818,31.2,310378782,68.8
"경상북도",예천군,661384552,47406580,7.2,613977972,92.8
"경상북도",봉화군,1202260495,74330287,6.2,1127930208,93.8
"경상북도",울진군,989571057,118774882,12.0,870796175,88.0
"경상북도",울릉군,72874095,21398559,29.4,51475536,70.6
"경상남도",소계,10539564384,1813201998,17.2,8726362386,82.8
"경상남도",창원시,747673362,439137412,58.7,308535950,41.3
"경상남도",진주시,712957223,110859711,15.5,602097512,84.5
"경상남도",통영시,239815884,61874821,25.8,177941063,74.2
"경상남도",사천시,398642007,89438903,22.4,309203104,77.6
"경상남도",김해시,463356437,158575748,34.2,304780689,65.8
"경상남도",밀양시,798637816,144044936,18.0,654592880,82.0
"경상남도",거제시,402642502,74857276,18.6,327785226,81.4
"경상남도",양산시,485446929,143693265,29.6,341753664,70.4
"경상남도",의령군,482866210,34287891,7.1,448578319,92.9
"경상남도",함안군,416598222,91625069,22.0,324973153,78.0
"경상남도",창녕군,532857257,116668756,21.9,416188501,78.1
"경상남도",고성군,517937467,44108930,8.5,473828537,91.5
"경상남도",남해군,357567159,27151931,7.6,330415228,92.4
"경상남도",하동군,675618839,29528989,4.4,646089850,95.6
"경상남도",산청군,794823166,68919970,8.7,725903196,91.3
"경상남도",함양군,725484452,69349133,9.6,656135319,90.4
"경상남도",거창군,803175456,56046139,7.0,747129317,93.0
"경상남도",합천군,983463996,53033118,5.4,930430878,94.6
"제주특별자치도",소계,1849148846,1515882670,82.0,333266176,18.0
"제주특별자치도",제주시,978426995,885922676,90.5,92504319,9.5
"제주특별자치도",서귀포시,870721851,629959994,72.3,240761857,27.7
